timestamp,room_name,wattage,amperage,voltage,breaker_tripped
2025-12-01T15:30:00,Daughters room,1819.19,15.16,120,true
2025-12-01T15:30:00,Kitchen,292.6,2.44,120,false
2025-12-01T15:30:00,Living room,156.58,1.3,120,false
2025-12-01T15:30:00,Parents room,407.45,3.4,120,false
2025-12-01T15:30:00,Sons room,2008.72,16.74,120,true
2025-12-01T15:40:00,Daughters room,1843.64,15.36,120,true
2025-12-01T15:40:00,Kitchen,439.76,3.66,120,false
2025-12-01T15:40:00,Living room,113.59,0.95,120,false
2025-12-01T15:40:00,Parents room,151.44,1.26,120,false
2025-12-01T15:40:00,Sons room,2149.38,17.91,120,true
2025-12-01T15:50:00,Daughters room,1802.97,15.02,120,true
2025-12-01T15:50:00,Kitchen,168.24,1.4,120,false
2025-12-01T15:50:00,Living room,471.06,3.93,120,false
2025-12-01T15:50:00,Parents room,310.18,2.58,120,false
2025-12-01T15:50:00,Sons room,1895.43,15.8,120,true
2025-12-01T16:00:00,Daughters room,238.48,1.99,120,false
2025-12-01T16:00:00,Kitchen,231.63,1.93,120,false
2025-12-01T16:00:00,Living room,384.48,3.2,120,false
2025-12-01T16:00:00,Parents room,155.21,1.29,120,false
2025-12-01T16:00:00,Sons room,192.95,1.61,120,false
2025-12-01T16:10:00,Daughters room,188.56,1.57,120,false
2025-12-01T16:10:00,Kitchen,181.95,1.52,120,false
2025-12-01T16:10:00,Living room,424.64,3.54,120,false
2025-12-01T16:10:00,Parents room,131.13,1.09,120,false
2025-12-01T16:10:00,Sons room,279.95,2.33,120,false
2025-12-01T16:20:00,Daughters room,383.64,3.2,120,false
2025-12-01T16:20:00,Kitchen,496.59,4.14,120,false
2025-12-01T16:20:00,Living room,448.58,3.74,120,false
2025-12-01T16:20:00,Parents room,136.01,1.13,120,false
2025-12-01T16:20:00,Sons room,296.1,2.47,120,false
2025-12-01T16:30:00,Daughters room,135.69,1.13,120,false
2025-12-01T16:30:00,Kitchen,342.27,2.85,120,false
2025-12-01T16:30:00,Living room,442.06,3.68,120,false
2025-12-01T16:30:00,Parents room,290.71,2.42,120,false
2025-12-01T16:30:00,Sons room,465.79,3.88,120,false
2025-12-01T16:40:00,Daughters room,171.93,1.43,120,false
2025-12-01T16:40:00,Kitchen,296.82,2.47,120,false
2025-12-01T16:40:00,Living room,139.49,1.16,120,false
2025-12-01T16:40:00,Parents room,244.81,2.04,120,false
2025-12-01T16:40:00,Sons room,228.47,1.9,120,false
2025-12-01T16:50:00,Daughters room,330.35,2.75,120,false
2025-12-01T16:50:00,Kitchen,315.79,2.63,120,false
2025-12-01T16:50:00,Living room,332.62,2.77,120,false
2025-12-01T16:50:00,Parents room,116.83,0.97,120,false
2025-12-01T16:50:00,Sons room,243.61,2.03,120,false
2025-12-01T17:00:00,Daughters room,466.99,3.89,120,false
2025-12-01T17:00:00,Kitchen,231.87,1.93,120,false
2025-12-01T17:00:00,Living room,218.28,1.82,120,false
2025-12-01T17:00:00,Parents room,286.81,2.39,120,false
2025-12-01T17:00:00,Sons room,181.29,1.51,120,false
2025-12-01T17:10:00,Daughters room,320.99,2.67,120,false
2025-12-01T17:10:00,Kitchen,481.07,4.01,120,false
2025-12-01T17:10:00,Living room,294.79,2.46,120,false
2025-12-01T17:10:00,Parents room,182.6,1.52,120,false
2025-12-01T17:10:00,Sons room,315.07,2.63,120,false
2025-12-01T17:20:00,Daughters room,410.24,3.42,120,false
2025-12-01T17:20:00,Kitchen,466.02,3.88,120,false
2025-12-01T17:20:00,Living room,149.88,1.25,120,false
2025-12-01T17:20:00,Parents room,377.0,3.14,120,false
2025-12-01T17:20:00,Sons room,361.46,3.01,120,false
2025-12-01T17:30:00,Daughters room,223.55,1.86,120,false
2025-12-01T17:30:00,Kitchen,139.53,1.16,120,false
2025-12-01T17:30:00,Living room,147.62,1.23,120,false
2025-12-01T17:30:00,Parents room,376.2,3.13,120,false
2025-12-01T17:30:00,Sons room,196.73,1.64,120,false
2025-12-01T17:40:00,Daughters room,297.12,2.48,120,false
2025-12-01T17:40:00,Kitchen,193.4,1.61,120,false
2025-12-01T17:40:00,Living room,263.7,2.2,120,false
2025-12-01T17:40:00,Parents room,398.84,3.32,120,false
2025-12-01T17:40:00,Sons room,368.84,3.07,120,false
2025-12-01T17:50:00,Daughters room,340.35,2.84,120,false
2025-12-01T17:50:00,Kitchen,375.02,3.13,120,false
2025-12-01T17:50:00,Living room,435.3,3.63,120,false
2025-12-01T17:50:00,Parents room,212.45,1.77,120,false
2025-12-01T17:50:00,Sons room,190.4,1.59,120,false
2025-12-01T18:00:00,Daughters room,285.45,2.38,120,false
2025-12-01T18:00:00,Kitchen,188.77,1.57,120,false
2025-12-01T18:00:00,Living room,470.82,3.92,120,false
2025-12-01T18:00:00,Parents room,500,4.17,120,false
2025-12-01T18:00:00,Sons room,184.5,1.54,120,false
2025-12-01T18:10:00,Daughters room,273.78,2.28,120,false
2025-12-01T18:10:00,Kitchen,395.51,3.3,120,false
2025-12-01T18:10:00,Living room,421.41,3.51,120,false
2025-12-01T18:10:00,Parents room,500,4.17,120,false
2025-12-01T18:10:00,Sons room,500,4.17,120,false
2025-12-01T18:20:00,Daughters room,349.18,2.91,120,false
2025-12-01T18:20:00,Kitchen,409.99,3.42,120,false
2025-12-01T18:20:00,Living room,500,4.17,120,false
2025-12-01T18:20:00,Parents room,133.5,1.11,120,false
2025-12-01T18:20:00,Sons room,204.07,1.7,120,false
2025-12-01T18:30:00,Daughters room,500,4.17,120,false
2025-12-01T18:30:00,Kitchen,260.36,2.17,120,false
2025-12-01T18:30:00,Living room,500,4.17,120,false
2025-12-01T18:30:00,Parents room,392.52,3.27,120,false
2025-12-01T18:30:00,Sons room,352.0,2.93,120,false
2025-12-01T18:40:00,Daughters room,414.53,3.45,120,false
2025-12-01T18:40:00,Kitchen,500,4.17,120,false
2025-12-01T18:40:00,Living room,500,4.17,120,false
2025-12-01T18:40:00,Parents room,372.55,3.1,120,false
2025-12-01T18:40:00,Sons room,500,4.17,120,false
2025-12-01T18:50:00,Daughters room,379.43,3.16,120,false
2025-12-01T18:50:00,Kitchen,219.48,1.83,120,false
2025-12-01T18:50:00,Living room,500,4.17,120,false
2025-12-01T18:50:00,Parents room,225.54,1.88,120,false
2025-12-01T18:50:00,Sons room,500,4.17,120,false
2025-12-01T19:00:00,Daughters room,168.76,1.41,120,false
2025-12-01T19:00:00,Kitchen,240.84,2.01,120,false
2025-12-01T19:00:00,Living room,171.92,1.43,120,false
2025-12-01T19:00:00,Parents room,500,4.17,120,false
2025-12-01T19:00:00,Sons room,356.88,2.97,120,false
2025-12-01T19:10:00,Daughters room,208.75,1.74,120,false
2025-12-01T19:10:00,Kitchen,263.01,2.19,120,false
2025-12-01T19:10:00,Living room,463.94,3.87,120,false
2025-12-01T19:10:00,Parents room,500,4.17,120,false
2025-12-01T19:10:00,Sons room,384.42,3.2,120,false
2025-12-01T19:20:00,Daughters room,241.67,2.01,120,false
2025-12-01T19:20:00,Kitchen,223.95,1.87,120,false
2025-12-01T19:20:00,Living room,150.26,1.25,120,false
2025-12-01T19:20:00,Parents room,500,4.17,120,false
2025-12-01T19:20:00,Sons room,214.75,1.79,120,false
2025-12-01T19:30:00,Daughters room,236.07,1.97,120,false
2025-12-01T19:30:00,Kitchen,483.57,4.03,120,false
2025-12-01T19:30:00,Living room,500,4.17,120,false
2025-12-01T19:30:00,Parents room,439.36,3.66,120,false
2025-12-01T19:30:00,Sons room,312.66,2.61,120,false
2025-12-01T19:40:00,Daughters room,374.77,3.12,120,false
2025-12-01T19:40:00,Kitchen,297.62,2.48,120,false
2025-12-01T19:40:00,Living room,410.48,3.42,120,false
2025-12-01T19:40:00,Parents room,392.17,3.27,120,false
2025-12-01T19:40:00,Sons room,327.41,2.73,120,false
2025-12-01T19:50:00,Daughters room,500,4.17,120,false
2025-12-01T19:50:00,Kitchen,500,4.17,120,false
2025-12-01T19:50:00,Living room,500,4.17,120,false
2025-12-01T19:50:00,Parents room,500,4.17,120,false
2025-12-01T19:50:00,Sons room,399.22,3.33,120,false
2025-12-01T20:00:00,Daughters room,337.64,2.81,120,false
2025-12-01T20:00:00,Kitchen,500,4.17,120,false
2025-12-01T20:00:00,Living room,487.16,4.06,120,false
2025-12-01T20:00:00,Parents room,294.5,2.45,120,false
2025-12-01T20:00:00,Sons room,320.79,2.67,120,false
2025-12-01T20:10:00,Daughters room,500,4.17,120,false
2025-12-01T20:10:00,Kitchen,117.63,0.98,120,false
2025-12-01T20:10:00,Living room,237.29,1.98,120,false
2025-12-01T20:10:00,Parents room,500,4.17,120,false
2025-12-01T20:10:00,Sons room,408.16,3.4,120,false
2025-12-01T20:20:00,Daughters room,333.76,2.78,120,false
2025-12-01T20:20:00,Kitchen,120.0,1.0,120,false
2025-12-01T20:20:00,Living room,193.26,1.61,120,false
2025-12-01T20:20:00,Parents room,277.77,2.31,120,false
2025-12-01T20:20:00,Sons room,379.06,3.16,120,false
2025-12-01T20:30:00,Daughters room,286.56,2.39,120,false
2025-12-01T20:30:00,Kitchen,500,4.17,120,false
2025-12-01T20:30:00,Living room,378.67,3.16,120,false
2025-12-01T20:30:00,Parents room,154.71,1.29,120,false
2025-12-01T20:30:00,Sons room,277.45,2.31,120,false
2025-12-01T20:40:00,Daughters room,371.03,3.09,120,false
2025-12-01T20:40:00,Kitchen,226.61,1.89,120,false
2025-12-01T20:40:00,Living room,379.53,3.16,120,false
2025-12-01T20:40:00,Parents room,207.99,1.73,120,false
2025-12-01T20:40:00,Sons room,179.43,1.5,120,false
2025-12-01T20:50:00,Daughters room,459.02,3.83,120,false
2025-12-01T20:50:00,Kitchen,337.99,2.82,120,false
2025-12-01T20:50:00,Living room,430.51,3.59,120,false
2025-12-01T20:50:00,Parents room,218.77,1.82,120,false
2025-12-01T20:50:00,Sons room,138.26,1.15,120,false
2025-12-01T21:00:00,Daughters room,290.38,2.42,120,false
2025-12-01T21:00:00,Kitchen,125.87,1.05,120,false
2025-12-01T21:00:00,Living room,423.98,3.53,120,false
2025-12-01T21:00:00,Parents room,301.34,2.51,120,false
2025-12-01T21:00:00,Sons room,481.53,4.01,120,false
2025-12-01T21:10:00,Daughters room,354.25,2.95,120,false
2025-12-01T21:10:00,Kitchen,167.05,1.39,120,false
2025-12-01T21:10:00,Living room,426.01,3.55,120,false
2025-12-01T21:10:00,Parents room,184.72,1.54,120,false
2025-12-01T21:10:00,Sons room,284.28,2.37,120,false
2025-12-01T21:20:00,Daughters room,500,4.17,120,false
2025-12-01T21:20:00,Kitchen,139.52,1.16,120,false
2025-12-01T21:20:00,Living room,236.52,1.97,120,false
2025-12-01T21:20:00,Parents room,500,4.17,120,false
2025-12-01T21:20:00,Sons room,476.45,3.97,120,false
2025-12-01T21:30:00,Daughters room,294.21,2.45,120,false
2025-12-01T21:30:00,Kitchen,491.51,4.1,120,false
2025-12-01T21:30:00,Living room,379.47,3.16,120,false
2025-12-01T21:30:00,Parents room,426.74,3.56,120,false
2025-12-01T21:30:00,Sons room,274.0,2.28,120,false
2025-12-01T21:40:00,Daughters room,416.23,3.47,120,false
2025-12-01T21:40:00,Kitchen,455.94,3.8,120,false
2025-12-01T21:40:00,Living room,239.87,2.0,120,false
2025-12-01T21:40:00,Parents room,292.25,2.44,120,false
2025-12-01T21:40:00,Sons room,322.63,2.69,120,false
2025-12-01T21:50:00,Daughters room,500,4.17,120,false
2025-12-01T21:50:00,Kitchen,500,4.17,120,false
2025-12-01T21:50:00,Living room,291.21,2.43,120,false
2025-12-01T21:50:00,Parents room,314.24,2.62,120,false
2025-12-01T21:50:00,Sons room,210.7,1.76,120,false
2025-12-01T22:00:00,Daughters room,444.2,3.7,120,false
2025-12-01T22:00:00,Kitchen,322.51,2.69,120,false
2025-12-01T22:00:00,Living room,252.85,2.11,120,false
2025-12-01T22:00:00,Parents room,126.11,1.05,120,false
2025-12-01T22:00:00,Sons room,408.48,3.4,120,false
2025-12-01T22:10:00,Daughters room,137.24,1.14,120,false
2025-12-01T22:10:00,Kitchen,195.87,1.63,120,false
2025-12-01T22:10:00,Living room,305.83,2.55,120,false
2025-12-01T22:10:00,Parents room,152.04,1.27,120,false
2025-12-01T22:10:00,Sons room,500,4.17,120,false
2025-12-01T22:20:00,Daughters room,166.51,1.39,120,false
2025-12-01T22:20:00,Kitchen,300.4,2.5,120,false
2025-12-01T22:20:00,Living room,362.5,3.02,120,false
2025-12-01T22:20:00,Parents room,241.89,2.02,120,false
2025-12-01T22:20:00,Sons room,283.0,2.36,120,false
2025-12-01T22:30:00,Daughters room,185.67,1.55,120,false
2025-12-01T22:30:00,Kitchen,454.87,3.79,120,false
2025-12-01T22:30:00,Living room,500,4.17,120,false
2025-12-01T22:30:00,Parents room,500,4.17,120,false
2025-12-01T22:30:00,Sons room,259.09,2.16,120,false
2025-12-01T22:40:00,Daughters room,499.61,4.16,120,false
2025-12-01T22:40:00,Kitchen,196.62,1.64,120,false
2025-12-01T22:40:00,Living room,500,4.17,120,false
2025-12-01T22:40:00,Parents room,500,4.17,120,false
2025-12-01T22:40:00,Sons room,252.97,2.11,120,false
2025-12-01T22:50:00,Daughters room,500,4.17,120,false
2025-12-01T22:50:00,Kitchen,374.32,3.12,120,false
2025-12-01T22:50:00,Living room,292.17,2.43,120,false
2025-12-01T22:50:00,Parents room,365.69,3.05,120,false
2025-12-01T22:50:00,Sons room,500,4.17,120,false
2025-12-01T23:00:00,Daughters room,134.45,1.12,120,false
2025-12-01T23:00:00,Kitchen,351.41,2.93,120,false
2025-12-01T23:00:00,Living room,398.41,3.32,120,false
2025-12-01T23:00:00,Parents room,142.42,1.19,120,false
2025-12-01T23:00:00,Sons room,415.99,3.47,120,false
2025-12-01T23:10:00,Daughters room,158.46,1.32,120,false
2025-12-01T23:10:00,Kitchen,377.46,3.15,120,false
2025-12-01T23:10:00,Living room,425.97,3.55,120,false
2025-12-01T23:10:00,Parents room,345.09,2.88,120,false
2025-12-01T23:10:00,Sons room,225.91,1.88,120,false
2025-12-01T23:20:00,Daughters room,363.61,3.03,120,false
2025-12-01T23:20:00,Kitchen,232.21,1.94,120,false
2025-12-01T23:20:00,Living room,325.4,2.71,120,false
2025-12-01T23:20:00,Parents room,245.29,2.04,120,false
2025-12-01T23:20:00,Sons room,140.58,1.17,120,false
2025-12-01T23:30:00,Daughters room,222.98,1.86,120,false
2025-12-01T23:30:00,Kitchen,337.28,2.81,120,false
2025-12-01T23:30:00,Living room,388.6,3.24,120,false
2025-12-01T23:30:00,Parents room,232.07,1.93,120,false
2025-12-01T23:30:00,Sons room,272.95,2.27,120,false
2025-12-01T23:40:00,Daughters room,184.52,1.54,120,false
2025-12-01T23:40:00,Kitchen,239.64,2.0,120,false
2025-12-01T23:40:00,Living room,376.88,3.14,120,false
2025-12-01T23:40:00,Parents room,486.42,4.05,120,false
2025-12-01T23:40:00,Sons room,241.83,2.02,120,false
2025-12-01T23:50:00,Daughters room,155.35,1.29,120,false
2025-12-01T23:50:00,Kitchen,407.99,3.4,120,false
2025-12-01T23:50:00,Living room,285.87,2.38,120,false
2025-12-01T23:50:00,Parents room,212.37,1.77,120,false
2025-12-01T23:50:00,Sons room,214.11,1.78,120,false
2025-12-02T00:00:00,Daughters room,88.75,0.74,120,false
2025-12-02T00:00:00,Kitchen,317.37,2.64,120,false
2025-12-02T00:00:00,Living room,207.57,1.73,120,false
2025-12-02T00:00:00,Parents room,169.38,1.41,120,false
2025-12-02T00:00:00,Sons room,234.1,1.95,120,false
2025-12-02T00:10:00,Daughters room,200.69,1.67,120,false
2025-12-02T00:10:00,Kitchen,359.27,2.99,120,false
2025-12-02T00:10:00,Living room,264.7,2.21,120,false
2025-12-02T00:10:00,Parents room,142.56,1.19,120,false
2025-12-02T00:10:00,Sons room,234.65,1.96,120,false
2025-12-02T00:20:00,Daughters room,83.07,0.69,120,false
2025-12-02T00:20:00,Kitchen,146.45,1.22,120,false
2025-12-02T00:20:00,Living room,120.15,1.0,120,false
2025-12-02T00:20:00,Parents room,227.08,1.89,120,false
2025-12-02T00:20:00,Sons room,132.03,1.1,120,false
2025-12-02T00:30:00,Daughters room,104.94,0.87,120,false
2025-12-02T00:30:00,Kitchen,92.67,0.77,120,false
2025-12-02T00:30:00,Living room,141.49,1.18,120,false
2025-12-02T00:30:00,Parents room,233.17,1.94,120,false
2025-12-02T00:30:00,Sons room,269.53,2.25,120,false
2025-12-02T00:40:00,Daughters room,190.65,1.59,120,false
2025-12-02T00:40:00,Kitchen,93.37,0.78,120,false
2025-12-02T00:40:00,Living room,194.88,1.62,120,false
2025-12-02T00:40:00,Parents room,291.58,2.43,120,false
2025-12-02T00:40:00,Sons room,199.35,1.66,120,false
2025-12-02T00:50:00,Daughters room,307.8,2.56,120,false
2025-12-02T00:50:00,Kitchen,303.32,2.53,120,false
2025-12-02T00:50:00,Living room,281.22,2.34,120,false
2025-12-02T00:50:00,Parents room,100.19,0.83,120,false
2025-12-02T00:50:00,Sons room,226.87,1.89,120,false
2025-12-02T01:00:00,Daughters room,312.35,2.6,120,false
2025-12-02T01:00:00,Kitchen,117.11,0.98,120,false
2025-12-02T01:00:00,Living room,238.54,1.99,120,false
2025-12-02T01:00:00,Parents room,277.45,2.31,120,false
2025-12-02T01:00:00,Sons room,205.72,1.71,120,false
2025-12-02T01:10:00,Daughters room,63.68,0.53,120,false
2025-12-02T01:10:00,Kitchen,253.16,2.11,120,false
2025-12-02T01:10:00,Living room,260.54,2.17,120,false
2025-12-02T01:10:00,Parents room,306.36,2.55,120,false
2025-12-02T01:10:00,Sons room,227.2,1.89,120,false
2025-12-02T01:20:00,Daughters room,212.56,1.77,120,false
2025-12-02T01:20:00,Kitchen,299.67,2.5,120,false
2025-12-02T01:20:00,Living room,234.13,1.95,120,false
2025-12-02T01:20:00,Parents room,252.64,2.11,120,false
2025-12-02T01:20:00,Sons room,253.45,2.11,120,false
2025-12-02T01:30:00,Daughters room,254.42,2.12,120,false
2025-12-02T01:30:00,Kitchen,97.72,0.81,120,false
2025-12-02T01:30:00,Living room,85.9,0.72,120,false
2025-12-02T01:30:00,Parents room,101.65,0.85,120,false
2025-12-02T01:30:00,Sons room,163.91,1.37,120,false
2025-12-02T01:40:00,Daughters room,167.1,1.39,120,false
2025-12-02T01:40:00,Kitchen,283.39,2.36,120,false
2025-12-02T01:40:00,Living room,148.89,1.24,120,false
2025-12-02T01:40:00,Parents room,107.05,0.89,120,false
2025-12-02T01:40:00,Sons room,279.61,2.33,120,false
2025-12-02T01:50:00,Daughters room,377.8,3.15,120,false
2025-12-02T01:50:00,Kitchen,154.8,1.29,120,false
2025-12-02T01:50:00,Living room,293.79,2.45,120,false
2025-12-02T01:50:00,Parents room,158.73,1.32,120,false
2025-12-02T01:50:00,Sons room,199.67,1.66,120,false
2025-12-02T02:00:00,Daughters room,291.38,2.43,120,false
2025-12-02T02:00:00,Kitchen,197.04,1.64,120,false
2025-12-02T02:00:00,Living room,118.12,0.98,120,false
2025-12-02T02:00:00,Parents room,376.32,3.14,120,false
2025-12-02T02:00:00,Sons room,177.66,1.48,120,false
2025-12-02T02:10:00,Daughters room,190.05,1.58,120,false
2025-12-02T02:10:00,Kitchen,151.22,1.26,120,false
2025-12-02T02:10:00,Living room,237.81,1.98,120,false
2025-12-02T02:10:00,Parents room,182.5,1.52,120,false
2025-12-02T02:10:00,Sons room,265.24,2.21,120,false
2025-12-02T02:20:00,Daughters room,77.88,0.65,120,false
2025-12-02T02:20:00,Kitchen,85.32,0.71,120,false
2025-12-02T02:20:00,Living room,157.61,1.31,120,false
2025-12-02T02:20:00,Parents room,198.56,1.65,120,false
2025-12-02T02:20:00,Sons room,81.53,0.68,120,false
2025-12-02T02:30:00,Daughters room,266.68,2.22,120,false
2025-12-02T02:30:00,Kitchen,151.97,1.27,120,false
2025-12-02T02:30:00,Living room,165.11,1.38,120,false
2025-12-02T02:30:00,Parents room,176.93,1.47,120,false
2025-12-02T02:30:00,Sons room,262.81,2.19,120,false
2025-12-02T02:40:00,Daughters room,190.51,1.59,120,false
2025-12-02T02:40:00,Kitchen,194.94,1.62,120,false
2025-12-02T02:40:00,Living room,270.72,2.26,120,false
2025-12-02T02:40:00,Parents room,309.21,2.58,120,false
2025-12-02T02:40:00,Sons room,205.9,1.72,120,false
2025-12-02T02:50:00,Daughters room,144.66,1.21,120,false
2025-12-02T02:50:00,Kitchen,224.15,1.87,120,false
2025-12-02T02:50:00,Living room,91.17,0.76,120,false
2025-12-02T02:50:00,Parents room,105.78,0.88,120,false
2025-12-02T02:50:00,Sons room,210.57,1.75,120,false
2025-12-02T03:00:00,Daughters room,317.42,2.65,120,false
2025-12-02T03:00:00,Kitchen,200.83,1.67,120,false
2025-12-02T03:00:00,Living room,242.16,2.02,120,false
2025-12-02T03:00:00,Parents room,277.87,2.32,120,false
2025-12-02T03:00:00,Sons room,317.72,2.65,120,false
2025-12-02T03:10:00,Daughters room,191.23,1.59,120,false
2025-12-02T03:10:00,Kitchen,242.05,2.02,120,false
2025-12-02T03:10:00,Living room,247.34,2.06,120,false
2025-12-02T03:10:00,Parents room,225.29,1.88,120,false
2025-12-02T03:10:00,Sons room,390.25,3.25,120,false
2025-12-02T03:20:00,Daughters room,243.17,2.03,120,false
2025-12-02T03:20:00,Kitchen,91.14,0.76,120,false
2025-12-02T03:20:00,Living room,116.94,0.97,120,false
2025-12-02T03:20:00,Parents room,157.56,1.31,120,false
2025-12-02T03:20:00,Sons room,93.89,0.78,120,false
2025-12-02T03:30:00,Daughters room,234.92,1.96,120,false
2025-12-02T03:30:00,Kitchen,228.6,1.91,120,false
2025-12-02T03:30:00,Living room,157.21,1.31,120,false
2025-12-02T03:30:00,Parents room,190.55,1.59,120,false
2025-12-02T03:30:00,Sons room,375.95,3.13,120,false
2025-12-02T03:40:00,Daughters room,356.44,2.97,120,false
2025-12-02T03:40:00,Kitchen,163.16,1.36,120,false
2025-12-02T03:40:00,Living room,120.64,1.01,120,false
2025-12-02T03:40:00,Parents room,165.92,1.38,120,false
2025-12-02T03:40:00,Sons room,176.14,1.47,120,false
2025-12-02T03:50:00,Daughters room,293.29,2.44,120,false
2025-12-02T03:50:00,Kitchen,128.11,1.07,120,false
2025-12-02T03:50:00,Living room,119.25,0.99,120,false
2025-12-02T03:50:00,Parents room,143.96,1.2,120,false
2025-12-02T03:50:00,Sons room,208.03,1.73,120,false
2025-12-02T04:00:00,Daughters room,282.58,2.35,120,false
2025-12-02T04:00:00,Kitchen,78.12,0.65,120,false
2025-12-02T04:00:00,Living room,172.86,1.44,120,false
2025-12-02T04:00:00,Parents room,324.0,2.7,120,false
2025-12-02T04:00:00,Sons room,163.52,1.36,120,false
2025-12-02T04:10:00,Daughters room,90.66,0.76,120,false
2025-12-02T04:10:00,Kitchen,188.56,1.57,120,false
2025-12-02T04:10:00,Living room,332.53,2.77,120,false
2025-12-02T04:10:00,Parents room,256.49,2.14,120,false
2025-12-02T04:10:00,Sons room,170.44,1.42,120,false
2025-12-02T04:20:00,Daughters room,82.17,0.68,120,false
2025-12-02T04:20:00,Kitchen,196.39,1.64,120,false
2025-12-02T04:20:00,Living room,235.51,1.96,120,false
2025-12-02T04:20:00,Parents room,105.07,0.88,120,false
2025-12-02T04:20:00,Sons room,183.76,1.53,120,false
2025-12-02T04:30:00,Daughters room,240.73,2.01,120,false
2025-12-02T04:30:00,Kitchen,318.65,2.66,120,false
2025-12-02T04:30:00,Living room,109.66,0.91,120,false
2025-12-02T04:30:00,Parents room,121.34,1.01,120,false
2025-12-02T04:30:00,Sons room,274.1,2.28,120,false
2025-12-02T04:40:00,Daughters room,251.97,2.1,120,false
2025-12-02T04:40:00,Kitchen,143.84,1.2,120,false
2025-12-02T04:40:00,Living room,129.81,1.08,120,false
2025-12-02T04:40:00,Parents room,137.68,1.15,120,false
2025-12-02T04:40:00,Sons room,252.73,2.11,120,false
2025-12-02T04:50:00,Daughters room,160.0,1.33,120,false
2025-12-02T04:50:00,Kitchen,207.15,1.73,120,false
2025-12-02T04:50:00,Living room,319.29,2.66,120,false
2025-12-02T04:50:00,Parents room,296.26,2.47,120,false
2025-12-02T04:50:00,Sons room,162.09,1.35,120,false
2025-12-02T05:00:00,Daughters room,302.56,2.52,120,false
2025-12-02T05:00:00,Kitchen,275.99,2.3,120,false
2025-12-02T05:00:00,Living room,100.22,0.84,120,false
2025-12-02T05:00:00,Parents room,289.32,2.41,120,false
2025-12-02T05:00:00,Sons room,95.46,0.8,120,false
2025-12-02T05:10:00,Daughters room,267.75,2.23,120,false
2025-12-02T05:10:00,Kitchen,309.53,2.58,120,false
2025-12-02T05:10:00,Living room,203.83,1.7,120,false
2025-12-02T05:10:00,Parents room,280.21,2.34,120,false
2025-12-02T05:10:00,Sons room,204.78,1.71,120,false
2025-12-02T05:20:00,Daughters room,137.26,1.14,120,false
2025-12-02T05:20:00,Kitchen,124.27,1.04,120,false
2025-12-02T05:20:00,Living room,251.03,2.09,120,false
2025-12-02T05:20:00,Parents room,110.46,0.92,120,false
2025-12-02T05:20:00,Sons room,124.19,1.03,120,false
2025-12-02T05:30:00,Daughters room,218.61,1.82,120,false
2025-12-02T05:30:00,Kitchen,182.14,1.52,120,false
2025-12-02T05:30:00,Living room,271.78,2.26,120,false
2025-12-02T05:30:00,Parents room,181.68,1.51,120,false
2025-12-02T05:30:00,Sons room,214.41,1.79,120,false
2025-12-02T05:40:00,Daughters room,268.31,2.24,120,false
2025-12-02T05:40:00,Kitchen,151.93,1.27,120,false
2025-12-02T05:40:00,Living room,262.39,2.19,120,false
2025-12-02T05:40:00,Parents room,195.85,1.63,120,false
2025-12-02T05:40:00,Sons room,170.26,1.42,120,false
2025-12-02T05:50:00,Daughters room,104.57,0.87,120,false
2025-12-02T05:50:00,Kitchen,83.54,0.7,120,false
2025-12-02T05:50:00,Living room,350.4,2.92,120,false
2025-12-02T05:50:00,Parents room,186.62,1.56,120,false
2025-12-02T05:50:00,Sons room,219.54,1.83,120,false
2025-12-02T06:00:00,Daughters room,92.28,0.77,120,false
2025-12-02T06:00:00,Kitchen,100.64,0.84,120,false
2025-12-02T06:00:00,Living room,256.69,2.14,120,false
2025-12-02T06:00:00,Parents room,167.14,1.39,120,false
2025-12-02T06:00:00,Sons room,74.78,0.62,120,false
2025-12-02T06:10:00,Daughters room,202.32,1.69,120,false
2025-12-02T06:10:00,Kitchen,125.75,1.05,120,false
2025-12-02T06:10:00,Living room,130.38,1.09,120,false
2025-12-02T06:10:00,Parents room,174.21,1.45,120,false
2025-12-02T06:10:00,Sons room,263.86,2.2,120,false
2025-12-02T06:20:00,Daughters room,99.88,0.83,120,false
2025-12-02T06:20:00,Kitchen,371.35,3.09,120,false
2025-12-02T06:20:00,Living room,149.84,1.25,120,false
2025-12-02T06:20:00,Parents room,217.52,1.81,120,false
2025-12-02T06:20:00,Sons room,276.72,2.31,120,false
2025-12-02T06:30:00,Daughters room,294.31,2.45,120,false
2025-12-02T06:30:00,Kitchen,112.09,0.93,120,false
2025-12-02T06:30:00,Living room,147.49,1.23,120,false
2025-12-02T06:30:00,Parents room,125.27,1.04,120,false
2025-12-02T06:30:00,Sons room,359.76,3.0,120,false
2025-12-02T06:40:00,Daughters room,292.05,2.43,120,false
2025-12-02T06:40:00,Kitchen,120.22,1.0,120,false
2025-12-02T06:40:00,Living room,116.42,0.97,120,false
2025-12-02T06:40:00,Parents room,164.8,1.37,120,false
2025-12-02T06:40:00,Sons room,148.98,1.24,120,false
2025-12-02T06:50:00,Daughters room,191.54,1.6,120,false
2025-12-02T06:50:00,Kitchen,133.47,1.11,120,false
2025-12-02T06:50:00,Living room,229.11,1.91,120,false
2025-12-02T06:50:00,Parents room,110.47,0.92,120,false
